matchid;journee;stade;spectateurs;date;home_team;away_team;home_goal;away_goal;home_possession;away_possession;home_duels_gagnes;away_duel_gagnes;home_duel_aeriens_gagnes;away_duel_aeriens_gagnes;home_interceptions;away_interceptions;home_hors_jeux;away_hors_eux;home_corners_won;away_corners_won;home_passes;away_passes;home_centres;away_centres;home_tirs;away_tirs;home_tirs_cadres;away_tirs_cadres;home_carton_jaune;away_carton_jaune;home_carton_rouge;away_carton_rouge;home_formation;away_formation;date_str;home_win;total_tirs;diff_possession
70981;Journée 23;STADE GABRIEL-MONTPIED;13576.0;;CLERMONT FOOT 63;OLYMPIQUE DE MARSEILLE;0;2;37.9;62.1;46,7;53,3;36,4;63,6;6.0;7.0;1.0;3.0;3.0;4.0;332.0;541.0;10.0;22.0;9;17;4;5;4.0;3.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;11 FÉVRIER 2023- 21:00;0;26;-24.200000000000003
70982;Journée 23;DECATHLON ARENA  STADE PIERRE-MAUROY;30812.0;;LOSC LILLE;RC STRASBOURG ALSACE;2;0;67.0;33.0;46,5;53,5;55,6;44,4;5.0;7.0;1.0;4.0;5.0;4.0;738.0;351.0;11.0;17.0;14;5;10;0;1.0;2.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;12 FÉVRIER 2023- 15:00;1;19;34.0
70983;Journée 23;GROUPAMA STADIUM;53426.0;;OLYMPIQUE LYONNAIS;RC LENS;2;1;41.1;58.9;55,9;44,1;48;52;21.0;6.0;4.0;4.0;2.0;5.0;430.0;599.0;7.0;26.0;11;14;5;4;1.0;1.0;0.0;0.0;3-2-2-1-2;2-2-2-3-1;12 FÉVRIER 2023- 20:45;1;25;-17.799999999999997
70984;Journée 23;STADE LOUIS-II;14908.0;;AS MONACO;PARIS SAINT-GERMAIN;3;1;41.9;58.1;58,6;41,4;68,8;31,3;11.0;16.0;2.0;1.0;3.0;2.0;491.0;695.0;12.0;4.0;19;7;9;2;0.0;1.0;0.0;0.0;2-2-2-2-2;5-3-2;11 FÉVRIER 2023- 17:00;1;26;-16.200000000000003
70985;Journée 23;STADE DE LA MOSSON ET DU MONDIAL 98;12901.0;;MONTPELLIER HÉRAULT SC;STADE BRESTOIS 29;3;0;43.9;56.1;58;42;51,5;48,5;13.0;9.0;2.0;0.0;4.0;3.0;348.0;453.0;18.0;15.0;16;10;7;2;1.0;2.0;0.0;0.0;2-2-2-3-1;4-1-2-2-1;12 FÉVRIER 2023- 15:00;1;26;-12.200000000000003
70986;Journée 23;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;33579.0;;FC NANTES;FC LORIENT;1;0;49.3;50.7;56,7;43,3;55,6;44,4;9.0;7.0;1.0;1.0;7.0;3.0;472.0;502.0;26.0;7.0;12;9;5;5;0.0;0.0;0.0;0.0;2-2-2-3-1;3-2-2-2-1;12 FÉVRIER 2023- 17:05;1;21;-1.4000000000000057
70987;Journée 23;ALLIANZ RIVIERA;20163.0;;OGC NICE;AC AJACCIO;3;0;62.0;38.0;48,7;51,3;60;40;9.0;11.0;2.0;2.0;5.0;5.0;654.0;396.0;11.0;14.0;11;6;3;3;1.0;0.0;0.0;0.0;2-2-1-2-2-1;4-1-2-2-1;10 FÉVRIER 2023- 21:00;1;17;24.0
70988;Journée 23;STADE AUGUSTE-DELAUNE;14054.0;;STADE DE REIMS;ESTAC TROYES;4;0;54.0;46.0;51,6;48,4;46,4;53,6;13.0;18.0;3.0;2.0;5.0;2.0;445.0;384.0;19.0;10.0;20;7;10;2;1.0;2.0;0.0;0.0;2-2-2-3-1;5-3-2;12 FÉVRIER 2023- 15:00;1;27;8.0
70989;Journée 23;STADIUM;21783.0;;TOULOUSE FC;STADE RENNAIS FC;3;1;31.1;68.9;50,7;49,3;50;50;13.0;4.0;3.0;0.0;2.0;7.0;278.0;610.0;6.0;25.0;13;13;7;4;1.0;1.0;0.0;0.0;2-2-1-2-2-1;2-2-2-2-2;12 FÉVRIER 2023- 13:00;1;26;-37.800000000000004
70990;Journée 24;STADE DE L'ABBÉ-DESCHAMPS;16396.0;;AJ AUXERRE;OLYMPIQUE LYONNAIS;2;1;35.3;64.7;51,4;48,6;55,6;44,4;14.0;9.0;3.0;1.0;6.0;4.0;306.0;577.0;14.0;16.0;8;6;3;4;4.0;2.0;0.0;0.0;3-2-2-2-1;1-2-2-3-2;17 FÉVRIER 2023- 21:00;1;14;-29.400000000000006
70991;Journée 24;STADE FRANCIS-LE BLÉ;13203.0;;STADE BRESTOIS 29;AS MONACO;1;2;48.2;51.8;45,2;54,8;38,7;61,3;16.0;9.0;1.0;6.0;5.0;5.0;428.0;474.0;26.0;12.0;12;9;3;3;1.0;2.0;0.0;0.0;2-2-1-4-1;2-2-2-2-2;19 FÉVRIER 2023- 15:00;0;21;-3.5999999999999943
70992;Journée 24;STADE BOLLAERT-DELELIS;37984.0;;RC LENS;FC NANTES;3;1;57.6;42.4;54,5;45,5;54,5;45,5;8.0;10.0;3.0;1.0;2.0;5.0;580.0;423.0;23.0;18.0;19;6;6;3;0.0;0.0;0.0;0.0;3-2-2-2-1;1-2-2-3-2;19 FÉVRIER 2023- 17:05;1;25;15.200000000000003
70993;Journée 24;STADE YVES-ALLAINMAT;12918.0;;FC LORIENT;AC AJACCIO;3;0;58.5;41.5;52,2;47,8;35,3;64,7;5.0;11.0;3.0;1.0;2.0;2.0;556.0;383.0;7.0;18.0;10;12;6;3;0.0;2.0;0.0;0.0;2-2-2-3-1;4-1-2-2-1;19 FÉVRIER 2023- 15:00;1;22;17.0
70994;Journée 24;ALLIANZ RIVIERA;20968.0;;OGC NICE;STADE DE REIMS;0;0;52.8;47.2;63,6;36,4;40;60;11.0;9.0;1.0;2.0;9.0;0.0;482.0;444.0;30.0;9.0;16;10;1;2;1.0;1.0;0.0;0.0;2-2-1-2-2-1;3-2-2-2-1;18 FÉVRIER 2023- 17:00;0;26;5.599999999999994
70995;Journée 24;PARC DES PRINCES;47926.0;;PARIS SAINT-GERMAIN;LOSC LILLE;4;3;46.5;53.5;62,7;37,3;56,3;43,8;12.0;7.0;1.0;3.0;3.0;6.0;446.0;506.0;7.0;16.0;12;16;10;7;2.0;4.0;0.0;0.0;2-2-3-1-2;3-2-2-2-1;19 FÉVRIER 2023- 13:00;1;28;-7.0
70996;Journée 24;ROAZHON PARK;27798.0;;STADE RENNAIS FC;CLERMONT FOOT 63;2;0;60.0;40.0;53,4;46,6;53,3;46,7;11.0;13.0;2.0;1.0;2.0;7.0;585.0;380.0;6.0;18.0;18;7;6;3;0.0;2.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;19 FÉVRIER 2023- 15:00;1;25;20.0
70997;Journée 24;STADE DE LA MEINAU;25062.0;;RC STRASBOURG ALSACE;ANGERS SCO;2;1;36.5;63.5;59;41;62,2;37,8;12.0;5.0;0.0;3.0;4.0;5.0;317.0;544.0;13.0;25.0;18;10;5;3;3.0;3.0;0.0;0.0;3-5-2;2-2-2-2-2;18 FÉVRIER 2023- 21:00;1;28;-27.0
70998;Journée 24;STADIUM;29218.0;;TOULOUSE FC;OLYMPIQUE DE MARSEILLE;2;3;52.0;48.0;50;50;50;50;10.0;14.0;0.0;3.0;3.0;10.0;448.0;401.0;14.0;25.0;15;15;6;7;0.0;2.0;0.0;0.0;2-2-1-4-1;2-2-2-3-1;19 FÉVRIER 2023- 20:45;0;30;4.0
70999;Journée 24;STADE DE L'AUBE;7345.0;;ESTAC TROYES;MONTPELLIER HÉRAULT SC;0;1;51.0;49.0;46,8;53,2;39,4;60,6;9.0;18.0;0.0;0.0;2.0;10.0;451.0;408.0;14.0;39.0;4;19;2;7;2.0;1.0;1.0;1.0;3-2-2-2-1;3-2-2-2-1;19 FÉVRIER 2023- 15:00;0;23;2.0
71000;Journée 25;STADE FRANÇOIS-COTY;6753.0;;AC AJACCIO;ESTAC TROYES;2;1;53.6;46.4;54,3;45,7;57,8;42,2;11.0;10.0;1.0;4.0;6.0;3.0;412.0;357.0;16.0;13.0;14;11;6;5;2.0;0.0;0.0;1.0;2-2-2-2-2;2-2-2-3-1;26 FÉVRIER 2023- 15:00;1;25;7.200000000000003
71001;Journée 25;STADE RAYMOND-KOPA;12031.0;;ANGERS SCO;OLYMPIQUE LYONNAIS;1;3;42.5;57.5;53,8;46,2;50;50;17.0;11.0;3.0;1.0;2.0;2.0;430.0;591.0;16.0;11.0;11;7;2;5;0.0;0.0;0.0;0.0;2-2-1-2-2-1;2-2-1-2-2-1;25 FÉVRIER 2023- 17:00;0;18;-15.0
71002;Journée 25;STADE GABRIEL-MONTPIED;10221.0;;CLERMONT FOOT 63;RC STRASBOURG ALSACE;1;1;56.2;43.8;55,1;44,9;41,2;58,8;8.0;16.0;3.0;4.0;7.0;2.0;451.0;357.0;19.0;12.0;11;12;4;6;1.0;4.0;0.0;0.0;3-2-2-2-1;5-3-2;26 FÉVRIER 2023- 15:00;0;23;12.400000000000006
71003;Journée 25;DECATHLON ARENA  STADE PIERRE-MAUROY;30257.0;;LOSC LILLE;STADE BRESTOIS 29;2;1;69.5;30.5;48,2;51,8;54,8;45,2;8.0;8.0;2.0;2.0;11.0;2.0;609.0;268.0;25.0;6.0;18;3;4;0;2.0;2.0;0.0;1.0;2-2-2-3-1;4-1-2-2-1;24 FÉVRIER 2023- 21:00;1;21;39.0
71004;Journée 25;STADE YVES-ALLAINMAT;13089.0;;FC LORIENT;AJ AUXERRE;0;1;61.1;38.9;56,3;43,8;44;56;9.0;11.0;2.0;0.0;10.0;0.0;508.0;331.0;27.0;8.0;18;9;4;1;2.0;3.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;26 FÉVRIER 2023- 13:00;0;27;22.200000000000003
71005;Journée 25;ORANGE VÉLODROME;65894.0;;OLYMPIQUE DE MARSEILLE;PARIS SAINT-GERMAIN;0;3;53.8;46.2;43,5;56,5;36,8;63,2;11.0;10.0;2.0;2.0;7.0;4.0;466.0;414.0;25.0;7.0;19;12;6;7;0.0;0.0;0.0;0.0;3-2-2-2-1;5-3-2;26 FÉVRIER 2023- 20:45;0;31;7.599999999999994
71006;Journée 25;STADE LOUIS-II;8903.0;;AS MONACO;OGC NICE;0;3;55.6;44.4;48,4;51,6;50;50;9.0;13.0;2.0;1.0;5.0;3.0;579.0;483.0;29.0;5.0;15;12;4;7;0.0;1.0;0.0;0.0;3-1-4-2;3-2-3-2;26 FÉVRIER 2023- 17:05;0;27;11.200000000000003
71007;Journée 25;STADE DE LA MOSSON ET DU MONDIAL 98;17074.0;;MONTPELLIER HÉRAULT SC;RC LENS;1;1;38.0;62.0;48,9;51,1;46,4;53,6;9.0;4.0;4.0;1.0;4.0;6.0;334.0;548.0;18.0;27.0;8;19;3;6;0.0;3.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;25 FÉVRIER 2023- 21:00;0;27;-24.0
71008;Journée 25;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;34467.0;;FC NANTES;STADE RENNAIS FC;0;1;55.2;44.8;49,6;50,4;44,4;55,6;7.0;12.0;5.0;0.0;12.0;4.0;477.0;414.0;40.0;10.0;20;12;8;3;2.0;2.0;0.0;0.0;2-2-1-2-2-1;2-2-1-2-2-1;26 FÉVRIER 2023- 15:00;0;32;10.400000000000006
71009;Journée 25;STADE AUGUSTE-DELAUNE;12139.0;;STADE DE REIMS;TOULOUSE FC;3;0;47.6;52.4;55,5;44,5;60;40;14.0;14.0;1.0;3.0;4.0;2.0;440.0;495.0;17.0;14.0;18;13;6;6;0.0;0.0;0.0;0.0;2-2-2-3-1;2-2-1-2-2-1;26 FÉVRIER 2023- 15:00;1;31;-4.799999999999997
71010;Journée 26;STADE BOLLAERT-DELELIS;37974.0;;RC LENS;LOSC LILLE;1;1;37.5;62.5;52,2;47,8;61,1;38,9;13.0;10.0;4.0;3.0;10.0;3.0;310.0;538.0;22.0;15.0;10;11;1;6;2.0;4.0;0.0;0.0;2-2-2-3-1;3-2-2-2-1;4 MARS 2023- 17:00;0;21;-25.0
71011;Journée 26;GROUPAMA STADIUM;38568.0;;OLYMPIQUE LYONNAIS;FC LORIENT;0;0;53.4;46.6;42,1;57,9;50;50;11.0;6.0;0.0;3.0;6.0;5.0;539.0;476.0;23.0;9.0;17;11;5;1;1.0;0.0;0.0;0.0;2-2-1-2-2-1;4-1-2-2-1;5 MARS 2023- 17:05;0;28;6.799999999999997
71012;Journée 26;STADE DE LA MOSSON ET DU MONDIAL 98;11664.0;;MONTPELLIER HÉRAULT SC;ANGERS SCO;5;0;59.4;40.6;49,5;50,5;62,5;37,5;11.0;13.0;0.0;0.0;6.0;5.0;516.0;357.0;21.0;10.0;15;10;8;4;1.0;2.0;0.0;1.0;2-2-2-3-1;2-2-1-2-2-1;5 MARS 2023- 15:00;1;25;18.799999999999997
71013;Journée 26;ALLIANZ RIVIERA;21133.0;;OGC NICE;AJ AUXERRE;1;1;64.7;35.3;61;39;75;25;14.0;17.0;0.0;0.0;8.0;0.0;602.0;338.0;40.0;9.0;17;3;5;1;0.0;1.0;0.0;0.0;2-2-1-2-2-1;2-2-2-3-1;3 MARS 2023- 21:00;0;20;29.400000000000006
71014;Journée 26;PARC DES PRINCES;47926.0;;PARIS SAINT-GERMAIN;FC NANTES;4;2;66.9;33.1;45,6;54,4;60;40;7.0;11.0;1.0;1.0;4.0;6.0;753.0;358.0;13.0;16.0;17;8;11;5;0.0;2.0;0.0;0.0;3-5-2;3-2-3-2;4 MARS 2023- 21:00;1;25;33.800000000000004
71015;Journée 26;STADE AUGUSTE-DELAUNE;12855.0;;STADE DE REIMS;AC AJACCIO;1;0;64.0;36.0;51,2;48,8;51,4;48,6;4.0;12.0;3.0;2.0;2.0;1.0;562.0;330.0;28.0;6.0;12;5;3;1;3.0;4.0;0.0;0.0;2-2-2-3-1;2-2-2-2-2;5 MARS 2023- 15:00;1;17;28.0
71016;Journée 26;ROAZHON PARK;28515.0;;STADE RENNAIS FC;OLYMPIQUE DE MARSEILLE;0;1;54.6;45.4;53,6;46,4;62,5;37,5;9.0;16.0;1.0;1.0;4.0;3.0;483.0;413.0;19.0;9.0;13;11;2;4;1.0;1.0;0.0;0.0;2-2-2-2-2;2-2-2-3-1;5 MARS 2023- 20:45;0;24;9.200000000000003
71017;Journée 26;STADE DE LA MEINAU;25123.0;;RC STRASBOURG ALSACE;STADE BRESTOIS 29;0;1;62.4;37.6;51;49;50,7;49,3;4.0;8.0;1.0;3.0;9.0;2.0;487.0;294.0;29.0;12.0;16;8;4;1;2.0;1.0;0.0;0.0;3-5-2;4-1-2-2-1;5 MARS 2023- 15:00;0;24;24.799999999999997
71018;Journée 26;STADIUM;20620.0;;TOULOUSE FC;CLERMONT FOOT 63;0;1;51.4;48.6;46,7;53,3;64,7;35,3;8.0;13.0;0.0;1.0;4.0;5.0;489.0;474.0;19.0;12.0;9;12;0;3;3.0;1.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;5 MARS 2023- 15:00;0;21;2.799999999999997
71019;Journée 26;STADE DE L'AUBE;8959.0;;ESTAC TROYES;AS MONACO;2;2;38.7;61.3;46;54;35,9;64,1;11.0;5.0;2.0;5.0;3.0;4.0;361.0;560.0;13.0;32.0;13;17;6;4;0.0;1.0;0.0;0.0;3-2-2-2-1;2-2-2-2-2;5 MARS 2023- 13:00;0;30;-22.599999999999994
71020;Journée 27;STADE FRANÇOIS-COTY;6889.0;;AC AJACCIO;MONTPELLIER HÉRAULT SC;0;1;47.6;52.4;50,3;49,7;53,1;46,9;12.0;13.0;0.0;0.0;1.0;3.0;423.0;467.0;15.0;15.0;7;11;1;4;2.0;2.0;0.0;0.0;2-2-2-2-2;3-2-2-2-1;12 MARS 2023- 15:00;0;18;-4.799999999999997
71021;Journée 27;STADE RAYMOND-KOPA;6487.0;;ANGERS SCO;TOULOUSE FC;0;2;39.8;60.2;65,2;34,8;61,9;38,1;12.0;13.0;1.0;3.0;6.0;8.0;368.0;576.0;21.0;13.0;13;8;2;5;0.0;1.0;0.0;0.0;3-2-3-2;3-2-2-2-1;12 MARS 2023- 15:00;0;21;-20.400000000000006
71022;Journée 27;STADE DE L'ABBÉ-DESCHAMPS;15695.0;;AJ AUXERRE;STADE RENNAIS FC;0;0;31.5;68.5;42,4;57,6;31,3;68,8;9.0;7.0;4.0;4.0;8.0;0.0;290.0;652.0;15.0;11.0;12;7;0;2;2.0;2.0;0.0;0.0;3-2-2-2-1;2-2-2-2-2;11 MARS 2023- 17:00;0;19;-37.0
71023;Journée 27;STADE FRANCIS-LE BLÉ;14935.0;;STADE BRESTOIS 29;PARIS SAINT-GERMAIN;1;2;39.1;60.9;50,7;49,3;30,8;69,2;12.0;6.0;1.0;1.0;6.0;3.0;370.0;605.0;24.0;9.0;7;17;2;8;1.0;1.0;0.0;0.0;2-2-1-4-1;2-2-2-2-2;11 MARS 2023- 21:00;0;24;-21.799999999999997
71024;Journée 27;STADE GABRIEL-MONTPIED;12311.0;;CLERMONT FOOT 63;RC LENS;0;4;46.6;53.4;42,9;57,1;50;50;11.0;7.0;0.0;4.0;6.0;4.0;435.0;498.0;15.0;16.0;9;13;6;6;1.0;2.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;12 MARS 2023- 13:00;0;22;-6.799999999999997
71025;Journée 27;DECATHLON ARENA  STADE PIERRE-MAUROY;40314.0;;LOSC LILLE;OLYMPIQUE LYONNAIS;3;3;55.6;44.4;58;42;40;60;13.0;8.0;1.0;0.0;4.0;0.0;477.0;388.0;20.0;8.0;8;6;6;5;5.0;4.0;0.0;0.0;2-2-2-3-1;2-2-1-2-2-1;10 MARS 2023- 21:00;0;14;11.200000000000003
71026;Journée 27;STADE YVES-ALLAINMAT;13889.0;;FC LORIENT;ESTAC TROYES;2;0;52.3;47.7;46,8;53,2;39,3;60,7;13.0;11.0;2.0;1.0;1.0;4.0;516.0;463.0;10.0;19.0;16;9;6;2;0.0;2.0;0.0;0.0;2-2-1-4-1;2-2-2-3-1;12 MARS 2023- 15:00;1;25;4.599999999999994
71027;Journée 27;ORANGE VÉLODROME;63380.0;;OLYMPIQUE DE MARSEILLE;RC STRASBOURG ALSACE;2;2;40.7;59.3;53;47;56;44;10.0;10.0;1.0;1.0;1.0;8.0;348.0;496.0;8.0;26.0;7;24;4;9;0.0;4.0;1.0;0.0;3-2-2-2-1;5-3-2;12 MARS 2023- 20:45;0;31;-18.599999999999994
71028;Journée 27;STADE LOUIS-II;4883.0;;AS MONACO;STADE DE REIMS;0;1;48.6;51.4;55,7;44,3;44,4;55,6;15.0;4.0;3.0;1.0;3.0;3.0;468.0;499.0;17.0;19.0;14;17;3;8;1.0;2.0;0.0;0.0;2-2-2-2-2;3-2-2-2-1;12 MARS 2023- 17:05;0;31;-2.799999999999997
71029;Journée 27;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;33568.0;;FC NANTES;OGC NICE;2;2;44.9;55.1;55,4;44,6;63,2;36,8;3.0;9.0;2.0;0.0;1.0;10.0;472.0;575.0;10.0;23.0;10;16;3;8;1.0;1.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;12 MARS 2023- 15:00;0;26;-10.200000000000003
71030;Journée 28;STADE FRANÇOIS-COTY;7198.0;;AC AJACCIO;AS MONACO;0;2;42.3;57.7;48,5;51,5;57,4;42,6;18.0;9.0;0.0;3.0;1.0;4.0;346.0;473.0;11.0;18.0;10;8;1;4;2.0;1.0;1.0;0.0;2-2-2-2-2;2-2-2-2-2;19 MARS 2023- 13:00;0;18;-15.400000000000006
71031;Journée 28;STADE BOLLAERT-DELELIS;37410.0;;RC LENS;ANGERS SCO;3;0;45.9;54.1;55,7;44,3;50;50;7.0;18.0;2.0;2.0;4.0;4.0;472.0;564.0;13.0;8.0;12;3;6;1;0.0;0.0;0.0;0.0;2-2-1-4-1;3-2-3-2;18 MARS 2023- 21:00;1;15;-8.200000000000003
71032;Journée 28;GROUPAMA STADIUM;38880.0;;OLYMPIQUE LYONNAIS;FC NANTES;1;1;66.9;33.1;48,7;51,3;56,5;43,5;6.0;11.0;1.0;5.0;5.0;2.0;664.0;322.0;19.0;13.0;11;11;6;5;0.0;1.0;0.0;0.0;2-2-1-2-2-1;3-2-2-2-1;17 MARS 2023- 21:00;0;22;33.800000000000004
71033;Journée 28;STADE DE LA MOSSON ET DU MONDIAL 98;13166.0;;MONTPELLIER HÉRAULT SC;CLERMONT FOOT 63;2;1;56.1;43.9;46,5;53,5;50;50;18.0;18.0;1.0;1.0;11.0;4.0;453.0;359.0;23.0;12.0;23;16;9;8;1.0;1.0;1.0;0.0;2-2-2-3-1;2-2-2-3-1;19 MARS 2023- 15:00;1;39;12.200000000000003
71034;Journée 28;ALLIANZ RIVIERA;20762.0;;OGC NICE;FC LORIENT;1;1;53.3;46.7;55,4;44,6;47,4;52,6;13.0;5.0;1.0;1.0;10.0;2.0;542.0;496.0;33.0;3.0;16;9;1;3;0.0;2.0;0.0;1.0;3-2-2-1-2;4-1-2-2-1;19 MARS 2023- 15:00;0;25;6.599999999999994
71035;Journée 28;PARC DES PRINCES;47926.0;;PARIS SAINT-GERMAIN;STADE RENNAIS FC;0;2;59.8;40.2;47,9;52,1;73,3;26,7;10.0;11.0;5.0;0.0;6.0;3.0;648.0;424.0;11.0;8.0;17;10;8;3;1.0;1.0;0.0;0.0;3-5-2;2-2-2-3-1;19 MARS 2023- 17:05;0;27;19.599999999999994
71036;Journée 28;STADE AUGUSTE-DELAUNE;20479.0;;STADE DE REIMS;OLYMPIQUE DE MARSEILLE;1;2;55.5;44.5;52,8;47,2;56,8;43,2;14.0;8.0;1.0;4.0;6.0;5.0;417.0;348.0;33.0;12.0;19;12;6;5;2.0;3.0;0.0;0.0;2-2-2-3-1;2-2-2-3-1;19 MARS 2023- 20:45;0;31;11.0
71037;Journée 28;STADE DE LA MEINAU;25533.0;;RC STRASBOURG ALSACE;AJ AUXERRE;2;0;51.0;49.0;54,1;45,9;62,3;37,7;17.0;12.0;1.0;0.0;5.0;4.0;379.0;367.0;16.0;13.0;13;8;6;1;2.0;1.0;0.0;0.0;3-2-3-2;2-2-2-3-1;19 MARS 2023- 15:00;1;21;2.0
71038;Journée 28;STADIUM;23006.0;;TOULOUSE FC;LOSC LILLE;0;2;46.4;53.6;46,7;53,3;56,3;43,8;13.0;7.0;2.0;0.0;12.0;8.0;435.0;526.0;25.0;14.0;16;18;4;5;2.0;0.0;0.0;0.0;2-2-2-3-1;3-2-2-2-1;18 MARS 2023- 17:00;0;34;-7.200000000000003
71039;Journée 28;STADE DE L'AUBE;8652.0;;ESTAC TROYES;STADE BRESTOIS 29;2;2;48.1;51.9;52,9;47,1;50;50;4.0;14.0;1.0;0.0;7.0;4.0;456.0;487.0;13.0;25.0;15;9;5;2;1.0;1.0;0.0;0.0;3-2-2-2-1;4-1-2-2-1;19 MARS 2023- 15:00;0;24;-3.799999999999997
71040;Journée 29;STADE RAYMOND-KOPA;6649.0;;ANGERS SCO;OGC NICE;1;1;36.9;63.1;46,8;53,2;53,8;46,2;8.0;12.0;1.0;0.0;5.0;2.0;331.0;584.0;20.0;22.0;13;12;6;3;1.0;1.0;0.0;0.0;3-2-3-2;2-2-1-2-2-1;2 AVRIL 2023- 15:00;0;25;-26.200000000000003
71041;Journée 29;STADE DE L'ABBÉ-DESCHAMPS;16512.0;;AJ AUXERRE;ESTAC TROYES;1;0;37.8;62.2;52,3;47,7;38,2;61,8;11.0;12.0;0.0;3.0;4.0;5.0;316.0;519.0;12.0;15.0;13;14;5;2;0.0;0.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;1 AVRIL 2023- 17:00;1;27;-24.400000000000006
71042;Journée 29;STADE FRANCIS-LE BLÉ;12325.0;;STADE BRESTOIS 29;TOULOUSE FC;3;1;41.0;59.0;59,8;40,2;72,7;27,3;12.0;7.0;1.0;3.0;4.0;2.0;353.0;537.0;25.0;12.0;17;9;7;3;2.0;3.0;0.0;1.0;2-2-1-4-1;3-2-2-2-1;2 AVRIL 2023- 15:00;1;26;-18.0
71043;Journée 29;STADE GABRIEL-MONTPIED;9436.0;;CLERMONT FOOT 63;AC AJACCIO;2;1;67.3;32.7;56,9;43,1;61,8;38,2;6.0;15.0;1.0;2.0;5.0;1.0;566.0;283.0;23.0;4.0;14;3;6;2;2.0;5.0;0.0;1.0;2-2-2-3-1;2-2-2-2-2;2 AVRIL 2023- 15:00;1;17;34.599999999999994
71044;Journée 29;DECATHLON ARENA  STADE PIERRE-MAUROY;33862.0;;LOSC LILLE;FC LORIENT;3;1;60.0;40.0;52;48;50;50;12.0;8.0;2.0;1.0;5.0;1.0;585.0;393.0;19.0;8.0;20;2;7;1;3.0;1.0;0.0;1.0;2-2-2-3-1;4-1-2-2-1;2 AVRIL 2023- 13:00;1;22;20.0
71045;Journée 29;ORANGE VÉLODROME;58231.0;;OLYMPIQUE DE MARSEILLE;MONTPELLIER HÉRAULT SC;1;1;68.5;31.5;48,5;51,5;44;56;17.0;25.0;1.0;1.0;1.0;3.0;607.0;280.0;21.0;11.0;13;9;2;3;2.0;2.0;0.0;0.0;3-2-2-2-1;3-2-2-2-1;31 MARS 2023- 21:00;0;22;37.0
71046;Journée 29;STADE LOUIS-II;4756.0;;AS MONACO;RC STRASBOURG ALSACE;4;3;50.2;49.8;47,4;52,6;52,9;47,1;11.0;18.0;3.0;1.0;3.0;3.0;448.0;430.0;11.0;21.0;9;13;7;6;1.0;1.0;1.0;0.0;2-2-2-2-2;4-1-3-2;2 AVRIL 2023- 17:05;1;22;0.4000000000000057
71047;Journée 29;STADE DE LA BEAUJOIRE-LOUIS FONTENEAU;26285.0;;FC NANTES;STADE DE REIMS;0;3;48.0;52.0;49;51;45;55;19.0;10.0;0.0;1.0;3.0;4.0;410.0;450.0;24.0;13.0;12;14;6;9;1.0;2.0;0.0;0.0;2-2-1-4-1;3-2-2-2-1;2 AVRIL 2023- 15:00;0;26;-4.0
71048;Journée 29;PARC DES PRINCES;47926.0;;PARIS SAINT-GERMAIN;OLYMPIQUE LYONNAIS;0;1;62.2;37.8;57,3;42,7;50;50;12.0;15.0;1.0;2.0;7.0;1.0;690.0;426.0;16.0;5.0;16;10;5;3;3.0;3.0;0.0;0.0;3-5-2;1-2-2-3-2;2 AVRIL 2023- 20:45;0;26;24.400000000000006
71049;Journée 29;ROAZHON PARK;28556.0;;STADE RENNAIS FC;RC LENS;0;1;55.9;44.1;52,2;47,8;60;40;9.0;11.0;3.0;0.0;5.0;5.0;563.0;445.0;11.0;12.0;10;12;3;4;2.0;2.0;0.0;0.0;3-2-2-2-1;2-2-2-3-1;1 AVRIL 2023- 21:00;0;22;11.799999999999997
70770;Journée 2;STADE FRANÇOIS-COTY;9303.0;;AC AJACCIO;RC LENS;0;0;35.6;64.4;51,9;48,1;48,7;51,3;14.0;4.0;2.0;1.0;1.0;3.0;280.0;506.0;8.0;16.0;9;12;2;3;5.0;2.0;0.0;0.0;2-2-2-2-2;1-2-2-3-2;14 AOÛT 2022- 15:00;0;21;-28.800000000000004
70771;Journée 2;STADE DE L'ABBÉ-DESCHAMPS;15577.0;;AJ AUXERRE;ANGERS SCO;2;2;39.6;60.4;57,5;42,5;48,5;51,5;14.0;5.0;1.0;0.0;4.0;5.0;330.0;497.0;15.0;25.0;11;11;4;2;3.0;3.0;1.0;0.0;2-2-1-4-1;3-2-2-2-1;14 AOÛT 2022- 15:00;0;22;-20.799999999999997
